/net014 X,/net014 Y,/net015 X,/net015 Y
1.231411236588375e-10,0.8631661727121323,1.231411236588375e-10,-0.04454904278359978
1.245458129414522e-10,0.8631704807386235,1.245458129414522e-10,-0.04455465935200697
1.26087267518223e-10,0.86317333548926,1.26087267518223e-10,-0.04455823109093966
1.279046418537283e-10,0.8631735352822529,1.279046418537283e-10,-0.04455810333741954
1.300254195383496e-10,0.8631709574888359,1.300254195383496e-10,-0.04455412367563778
1.326907150857292e-10,0.863166902602754,1.326907150857292e-10,-0.04454828738168945
1.34766728929072e-10,0.8631647528959798,1.34766728929072e-10,-0.04454562720745864
1.37172004798137e-10,0.8631642258903318,1.37172004798137e-10,-0.04454563100962013
1.39390111181509e-10,0.8631657519654068,1.39390111181509e-10,-0.04454838595978378
1.420422282323564e-10,0.8631686452647169,1.420422282323564e-10,-0.04455259841665166
1.446496246932161e-10,0.863170987504956,1.446496246932161e-10,-0.04455524721592523
1.475229591198098e-10,0.8631714962582344,1.475229591198098e-10,-0.04455502167768035
1.498202022942741e-10,0.863169990265961,1.498202022942741e-10,-0.04455240683011746
1.520053802497031e-10,0.8631678078289182,1.520053802497031e-10,-0.04454935293318684
1.544427150183643e-10,0.8631655801665308,1.544427150183643e-10,-0.04454682352880066
1.573203856835316e-10,0.8631647218088356,1.573203856835316e-10,-0.04454655968276177
1.601878168072358e-10,0.8631660711958865,1.601878168072358e-10,-0.04454905974659742
1.627455398853986e-10,0.8631684297561497,1.627455398853986e-10,-0.04455227333047717
1.649927352445634e-10,0.8631703856499368,1.649927352445634e-10,-0.04455449447323552
1.673775885214075e-10,0.8631714532421131,1.673775885214075e-10,-0.04455520400045583
1.697807591821609e-10,0.8631709925898875,1.697807591821609e-10,-0.0445538699080987
1.726794991151692e-10,0.8631687635305609,1.726794991151692e-10,-0.04455057848486925
1.752476750815206e-10,0.8631662806436481,1.752476750815206e-10,-0.04454764903122098
1.774328949081802e-10,0.8631648229904625,1.774328949081802e-10,-0.04454633300893725
1.796490246938107e-10,0.8631645187507549,1.796490246938107e-10,-0.04454661107041958
1.820237249862756e-10,0.8631656442400282,1.820237249862756e-10,-0.04454859813467461
1.848823497463661e-10,0.8631682773734145,1.848823497463661e-10,-0.04455211844315092
1.874028626450809e-10,0.8631706223047321,1.874028626450809e-10,-0.04455467641206037
1.893877450825004e-10,0.8631717254626333,1.893877450825004e-10,-0.04455550945124882
1.912750034325769e-10,0.86317172654761,1.912750034325769e-10,-0.04455495645837562
1.930159924106062e-10,0.8631709737720673,1.930159924106062e-10,-0.04455360443404242
1.950636495755717e-10,0.863169179538353,1.950636495755717e-10,-0.04455109105183447
1.971775869112411e-10,0.8631669240261901,1.971775869112411e-10,-0.04454834140805531
1.997075578191003e-10,0.8631647130179456,1.997075578191003e-10,-0.04454610854632803
2e-10,0.8631645118761487,2e-10,-0.04454595048669478
2.00008337962963e-10,0.8631645090008838,2.00008337962963e-10,-0.04454594880169947
2.000232490902815e-10,0.863164503935439,2.000232490902815e-10,-0.04454594585773253
2.000530713449186e-10,0.8631644940856384,2.000530713449186e-10,-0.04454594021956546
2.00068448434965e-10,0.8631644892761222,2.00068448434965e-10,-0.04454593760175369
2.000802625751358e-10,0.8631644857297206,2.000802625751358e-10,-0.04454593575642312
2.000924225970728e-10,0.8631644821353628,2.000924225970728e-10,-0.04454593390696383
2.001037940470163e-10,0.8631644788245054,2.001037940470163e-10,-0.04454593222859773
2.001122996796081e-10,0.8631644764239976,2.001122996796081e-10,-0.04454593105425386
2.001293109447916e-10,0.8631644717764554,2.001293109447916e-10,-0.04454592888864656
2.001633334751587e-10,0.8631644628185432,2.001633334751587e-10,-0.04454592515967045
2.002129759642066e-10,0.8631644507834273,2.002129759642066e-10,-0.04454592150313971
2.002661352971382e-10,0.8631644407873512,2.002661352971382e-10,-0.04454592043992683
2.003187088945855e-10,0.863164434777931,2.003187088945855e-10,-0.04454592291826966
2.00368349960771e-10,0.8631644300351191,2.00368349960771e-10,-0.04454592603105885
2.004288914923391e-10,0.8631644272206559,2.004288914923391e-10,-0.04454593286557552
2.004846068752666e-10,0.8631644256267886,2.004846068752666e-10,-0.0445459403242763
2.0053721595315e-10,0.8631644253193852,2.0053721595315e-10,-0.04454594844962341
2.005954376297444e-10,0.8631644259395749,2.005954376297444e-10,-0.04454595877785339
2.006334429023432e-10,0.8631644265906268,2.006334429023432e-10,-0.04454596602283516
2.006580845512246e-10,0.8631644269083901,2.006580845512246e-10,-0.04454597092991523
2.006796942629604e-10,0.8631644270535576,2.006796942629604e-10,-0.04454597536787862
2.006982032858555e-10,0.8631644271496404,2.006982032858555e-10,-0.04454597926097083
2.00715451709887e-10,0.8631644272800592,2.00715451709887e-10,-0.04454598299023885
2.007499485579502e-10,0.8631644278857368,2.007499485579502e-10,-0.04454599080374745
2.007962878870815e-10,0.8631644288491425,2.007962878870815e-10,-0.04454600172613385
2.008416084709555e-10,0.8631644300125063,2.008416084709555e-10,-0.04454601284164206
2.008999045005185e-10,0.8631644336454501,2.008999045005185e-10,-0.04454602991357529
2.009980988186902e-10,0.863164440383355,2.009980988186902e-10,-0.04454606023764849
2.01e-10,0.8631644404770296,2.01e-10,-0.04454606079971347
2.010023707647878e-10,0.8631644400500235,2.010023707647878e-10,-0.04454606084597202
2.010046805427791e-10,0.863164439632524,2.010046805427791e-10,-0.04454606089009307
2.010068037377687e-10,0.8631644392474703,2.010068037377687e-10,-0.044546060929846
2.010110501277479e-10,0.8631644384736856,2.010110501277479e-10,-0.044546061007063
2.010195429077064e-10,0.8631644369113382,2.010195429077064e-10,-0.04454606115231542
2.010365284676234e-10,0.8631644337269828,2.010365284676234e-10,-0.04454606140573022
2.010704995874574e-10,0.8631644271165618,2.010704995874574e-10,-0.04454606176113621
2.011384418271253e-10,0.8631644141863322,2.011384418271253e-10,-0.04454606379263543
2.012743263064612e-10,0.863164385299187,2.012743263064612e-10,-0.04454606636194167
2.014364289008583e-10,0.8631643501502259,2.014364289008583e-10,-0.04454607564489404
2.016235572230699e-10,0.8631643169963522,2.016235572230699e-10,-0.04454610265569078
2.018398790110699e-10,0.8631642761113574,2.018398790110699e-10,-0.04454613457581346
2.020346939076119e-10,0.8631642408857374,2.020346939076119e-10,-0.04454616631687349
2.023206204629973e-10,0.863164177548675,2.023206204629973e-10,-0.04454620384112026
2.025644763988473e-10,0.8631641086179116,2.025644763988473e-10,-0.04454622261990664
2.030521882705472e-10,0.8631639409249187,2.030521882705472e-10,-0.04454623639528178
2.03483703156046e-10,0.8631637627021712,2.03483703156046e-10,-0.04454621465771672
2.038336565209988e-10,0.8631636208154604,2.038336565209988e-10,-0.04454620064288753
2.042406434353444e-10,0.8631635063860014,2.042406434353444e-10,-0.04454624252747438
2.047879922358379e-10,0.8631634273534352,2.047879922358379e-10,-0.04454636291754225
2.052825688393116e-10,0.8631635624728301,2.052825688393116e-10,-0.04454665895697106
2.056564751920254e-10,0.8631638996277127,2.056564751920254e-10,-0.04454712335768752
2.060172847528303e-10,0.8631644161275758,2.060172847528303e-10,-0.04454775177308417
2.063615238532628e-10,0.8631650513943272,2.063615238532628e-10,-0.04454847454652487
2.06744305013845e-10,0.8631659481349515,2.06744305013845e-10,-0.04454946093721267
2.072827446329288e-10,0.8631675263356774,2.072827446329288e-10,-0.04455116087982454
2.079041871646661e-10,0.8631696423003958,2.079041871646661e-10,-0.04455339724463511
2.085510368668543e-10,0.8631719720129192,2.085510368668543e-10,-0.04455585487720018
2.087911050294783e-10,0.8631727737480628,2.087911050294783e-10,-0.04455671018311556
2.089843181624266e-10,0.8631733755737021,2.089843181624266e-10,-0.04455735812403153
2.091829697311138e-10,0.8631739365148343,2.091829697311138e-10,-0.04455797069292899
2.095073386116581e-10,0.8631747215343158,2.095073386116581e-10,-0.04455885132106703
2.101560763727468e-10,0.8631755231239699,2.101560763727468e-10,-0.04455983395159521
2.112303372437709e-10,0.863174339676826,2.112303372437709e-10,-0.04455891607058843
2.124039451185516e-10,0.8631703010722038,2.124039451185516e-10,-0.04455498701400078
2.138835302158317e-10,0.8631647449583778,2.138835302158317e-10,-0.044549008772518
2.153599034339302e-10,0.8631638809424549,2.153599034339302e-10,-0.04454698045598269
2.167149451332471e-10,0.8631683294363447,2.167149451332471e-10,-0.04455011537321868
2.179649600082906e-10,0.8631739377700135,2.179649600082906e-10,-0.04455470983271593
2.192152644438226e-10,0.8631774676653109,2.192152644438226e-10,-0.04455781549446652
2.205172003805666e-10,0.863176804758823,2.205172003805666e-10,-0.0445574136772292
2.219644155168925e-10,0.8631712185527232,2.219644155168925e-10,-0.04455273416172341
2.236306127933195e-10,0.8631627486464376,2.236306127933195e-10,-0.04454544754762709
2.254112713301501e-10,0.863156674459693,2.254112713301501e-10,-0.04454008857831376
2.274343500353464e-10,0.8631563482023556,2.274343500353464e-10,-0.04453973440117365
2.301462084091273e-10,0.8631636954875425,2.301462084091273e-10,-0.04454649051886314
2.312718871584198e-10,0.8631676570756678,2.312718871584198e-10,-0.04455042371383439
2.322735526176164e-10,0.8631707496760395,2.322735526176164e-10,-0.04455358956264818
2.33885159371893e-10,0.863174667377039,2.33885159371893e-10,-0.04455779488462007
2.354222133986747e-10,0.8631768819898399,2.354222133986747e-10,-0.04456045319688128
2.38496321452238e-10,0.8631765633297566,2.38496321452238e-10,-0.04456076165299018
2.404646766252858e-10,0.8631712956733725,2.404646766252858e-10,-0.04455499735666814
2.424355628447217e-10,0.8631643759453834,2.424355628447217e-10,-0.04454709714388986
2.444089522477621e-10,0.8631608197280896,2.444089522477621e-10,-0.04454264743661494
2.461020032367322e-10,0.8631602452131435,2.461020032367322e-10,-0.04454162665570954
2.479031755788853e-10,0.8631600853841965,2.479031755788853e-10,-0.04454106114100289
2.498659912494299e-10,0.8631603675580071,2.498659912494299e-10,-0.04454127711672241
2.52043007901511e-10,0.8631631470455199,2.52043007901511e-10,-0.04454471974489737
2.548985283597296e-10,0.8631677895030082,2.548985283597296e-10,-0.04455119472610344
2.56913106444195e-10,0.8631701561534155,2.56913106444195e-10,-0.04455502001376604
2.584423532470675e-10,0.8631709185264207,2.584423532470675e-10,-0.04455654965381056
2.599488941216458e-10,0.8631709749687762,2.599488941216458e-10,-0.04455686252953184
2.608858840286665e-10,0.8631706120586807,2.608858840286665e-10,-0.04455623927889216
2.618540811202158e-10,0.8631699263674079,2.618540811202158e-10,-0.04455504756969633
2.627131820232204e-10,0.8631690722813192,2.627131820232204e-10,-0.04455369080168826
2.633576747367974e-10,0.8631681391847665,2.633576747367974e-10,-0.04455230836542909
2.646466601639514e-10,0.8631658214255905,2.646466601639514e-10,-0.04454906351339104
2.67148033644023e-10,0.8631607045558869,2.67148033644023e-10,-0.04454222384108137
2.690537174719319e-10,0.8631576800645129,2.690537174719319e-10,-0.0445382814527811
2.709837262787055e-10,0.8631564244430519,2.709837262787055e-10,-0.04453675357736429
2.728370045142839e-10,0.8631565393930049,2.728370045142839e-10,-0.0445371092454471
2.74030473754169e-10,0.8631571422676156,2.74030473754169e-10,-0.04453806930190923
2.750460954614473e-10,0.8631580098758336,2.750460954614473e-10,-0.04453940578397531
2.760120762105558e-10,0.8631590926569459,2.760120762105558e-10,-0.04454110632402825
2.775805193436422e-10,0.8631607438478315,2.775805193436422e-10,-0.04454392989347347
2.793484979588328e-10,0.8631622252327539,2.793484979588328e-10,-0.04454685507784108
2.81642056683007e-10,0.8631635767797646,2.81642056683007e-10,-0.04454954004298333
2.838907251914423e-10,0.8631635598499522,2.838907251914423e-10,-0.04454973474577698
2.863483784017441e-10,0.8631619656728263,2.863483784017441e-10,-0.04454725712754772
2.882178277648779e-10,0.8631597614505586,2.882178277648779e-10,-0.04454370325823987
2.899353241288265e-10,0.8631573559767685,2.899353241288265e-10,-0.04453995893134165
2.913698137863972e-10,0.8631552341102001,2.913698137863972e-10,-0.04453668867047063
2.927731893959166e-10,0.8631531228161464,2.927731893959166e-10,-0.0445336897100984
2.939928875975963e-10,0.863151522487426,2.939928875975963e-10,-0.04453161121799254
2.950830781892224e-10,0.8631504371298281,2.950830781892224e-10,-0.04453038097337488
2.966260750545418e-10,0.8631495799028048,2.966260750545418e-10,-0.04452982364646938
2.986010334399044e-10,0.8631493160929385,2.986010334399044e-10,-0.04453074738690483
3.010612601879564e-10,0.8631501949330801,3.010612601879564e-10,-0.04453390054559629
3.03203599432997e-10,0.8631515527885202,3.03203599432997e-10,-0.04453731919870502
3.050316424461235e-10,0.8631527322281312,3.050316424461235e-10,-0.04453999546899981
3.067808903569792e-10,0.8631537999485469,3.067808903569792e-10,-0.0445419894380388
3.084297870266473e-10,0.8631541982381937,3.084297870266473e-10,-0.04454272335167615
3.101285858420859e-10,0.8631538997323819,3.101285858420859e-10,-0.04454218776686589
3.120031788672538e-10,0.863152539243014,3.120031788672538e-10,-0.04453995434911807
3.140717415628843e-10,0.863150027962285,3.140717415628843e-10,-0.0445360885176888
3.1714007184121e-10,0.863144837704754,3.1714007184121e-10,-0.04452938819386958
3.197773713453803e-10,0.8631413808216369,3.197773713453803e-10,-0.04452611633024443
3.220742142480389e-10,0.863138919568943,3.220742142480389e-10,-0.04452502454739939
3.243283839807303e-10,0.8631347957229333,3.243283839807303e-10,-0.04452291588270886
3.267371550326724e-10,0.8631321891060844,3.267371550326724e-10,-0.04452292199109423
3.292501460738674e-10,0.8631323054826472,3.292501460738674e-10,-0.0445256325237899
3.30262296503178e-10,0.8631325227976,3.30262296503178e-10,-0.04452672415002656
3.310845764493724e-10,0.8631324302388166,3.310845764493724e-10,-0.0445271592234746
3.319495609109119e-10,0.8631321550274702,3.319495609109119e-10,-0.04452721700696308
3.336795298339909e-10,0.8631301874986823,3.336795298339909e-10,-0.04452529220075171
3.359152918190261e-10,0.8631254726271397,3.359152918190261e-10,-0.04451933976829744
3.380792768039276e-10,0.8631197420842652,3.380792768039276e-10,-0.04451215875707457
3.402731595989524e-10,0.8631125970868568,3.402731595989524e-10,-0.04450387833116294
3.42344610355286e-10,0.8631027151277424,3.42344610355286e-10,-0.04449303124845697
3.445306729564249e-10,0.8630890394464912,3.445306729564249e-10,-0.04447883125883232
3.467710588585936e-10,0.863074457577239,3.467710588585936e-10,-0.04446488660578098
3.49391322316779e-10,0.8630570593875002,3.49391322316779e-10,-0.04444924850626669
3.530846324063366e-10,0.8630321467964789,3.530846324063366e-10,-0.04442685957661723
3.556981361773546e-10,0.8630145224277372,3.556981361773546e-10,-0.04440977663703945
3.577678760452794e-10,0.8629992505278837,3.577678760452794e-10,-0.04439403643426981
3.595654152370132e-10,0.8629832497523093,3.595654152370132e-10,-0.04437734833457679
3.613512888418022e-10,0.8629657821154403,3.613512888418022e-10,-0.04435870561955348
3.629796193247202e-10,0.8629497066740139,3.629796193247202e-10,-0.04434096525908229
3.646961553806644e-10,0.8629311141713053,3.646961553806644e-10,-0.04432051547926027
3.659138497591589e-10,0.8629162547384555,3.659138497591589e-10,-0.04430452059118242
3.677742978141746e-10,0.8628909789921358,3.677742978141746e-10,-0.04427804868399873
3.701273061018997e-10,0.8628553836028195,3.701273061018997e-10,-0.04424213848242872
3.722640957810369e-10,0.8628207199388801,3.722640957810369e-10,-0.0442080463061299
3.738597688336007e-10,0.8627941424465727,3.738597688336007e-10,-0.04418228483913782
3.756538148196092e-10,0.8627641511258523,3.756538148196092e-10,-0.04415336628278357
3.773872683220212e-10,0.8627352977621516,3.773872683220212e-10,-0.04412556019901724
3.790663555911501e-10,0.8627079314780062,3.790663555911501e-10,-0.04409888683212952
3.808086505921048e-10,0.8626803024446996,3.808086505921048e-10,-0.04407132356067182
3.827693833759706e-10,0.8626500186354249,3.827693833759706e-10,-0.04404038080928468
3.846008925403281e-10,0.8626219811935287,3.846008925403281e-10,-0.04401104961123793
3.867694539946853e-10,0.8625882807199036,3.867694539946853e-10,-0.04397538498477978
3.882951542153819e-10,0.8625637639405825,3.882951542153819e-10,-0.04394936324892682
3.905696633972024e-10,0.8625252311752539,3.905696633972024e-10,-0.04390889451677269
3.928013575643932e-10,0.8624846854352392,3.928013575643932e-10,-0.04386714201365734
3.950433767543361e-10,0.862441437170528,3.950433767543361e-10,-0.04382377806281537
3.974525498717151e-10,0.8623928727329546,3.974525498717151e-10,-0.04377602143662281
4.004873580440094e-10,0.8623317421475329,4.004873580440094e-10,-0.04371641519067487
4.031121640047123e-10,0.8622813048953692,4.031121640047123e-10,-0.04366717213475304
4.05054951281974e-10,0.8622462860209783,4.05054951281974e-10,-0.04363222120908276
4.06619889229001e-10,0.8622200802381813,4.06619889229001e-10,-0.04360506082652669
4.080804320905729e-10,0.8621969940183247,4.080804320905729e-10,-0.04358057845292213
4.109843262456355e-10,0.8621547846614854,4.109843262456355e-10,-0.04353498848746396
4.148513400138439e-10,0.8621002000055229,4.148513400138439e-10,-0.04347568811231429
4.190309916733776e-10,0.8620373325884214,4.190309916733776e-10,-0.04340824899439032
4.225184742918562e-10,0.861981295632245,4.225184742918562e-10,-0.0433518590302878
4.261023717359736e-10,0.8619223042150138,4.261023717359736e-10,-0.0432932003115258
4.307469311838136e-10,0.8618567114160195,4.307469311838136e-10,-0.0432239610598527
4.341663845900055e-10,0.8618190784445745,4.341663845900055e-10,-0.04318172367832791
4.376172335427554e-10,0.8617925902758874,4.376172335427554e-10,-0.04314940734004925
4.399693356316659e-10,0.8617764176552913,4.399693356316659e-10,-0.04312921632451756
4.423503929656349e-10,0.8617610380034092,4.423503929656349e-10,-0.04311063440275782
4.44484345375874e-10,0.8617476400699313,4.44484345375874e-10,-0.04309540892254073
4.465044968840506e-10,0.8617341032346051,4.465044968840506e-10,-0.04308087228860765
4.486915553042834e-10,0.8617181839563605,4.486915553042834e-10,-0.04306472920465583
4.502507784251505e-10,0.8617073812033542,4.502507784251505e-10,-0.04305387796623059
4.530028940059149e-10,0.8616910555349458,4.530028940059149e-10,-0.04303708692853761
4.557485211777678e-10,0.861680382083536,4.557485211777678e-10,-0.04302489542306032
4.577784139848172e-10,0.8616775192187129,4.577784139848172e-10,-0.0430203042304059
4.596073338417076e-10,0.8616789495086058,4.596073338417076e-10,-0.04301934430109323
4.614121035592161e-10,0.8616840260875183,4.614121035592161e-10,-0.04302140241081257
4.632888520880222e-10,0.8616925133101082,4.632888520880222e-10,-0.04302652484504897
4.654803364063109e-10,0.8617049796911335,4.654803364063109e-10,-0.04303583559635268
4.684128121536383e-10,0.8617236400747071,4.684128121536383e-10,-0.04305196300974357
4.718248157857097e-10,0.8617447139989453,4.718248157857097e-10,-0.04307172116850279
4.745057037389202e-10,0.8617600293847589,4.745057037389202e-10,-0.0430864211376581
4.768570545411739e-10,0.8617733130854415,4.768570545411739e-10,-0.04309916783181268
4.791825089421232e-10,0.8617879157492586,4.791825089421232e-10,-0.04311268526006492
4.816396360612403e-10,0.8618064224664417,4.816396360612403e-10,-0.04312940659935569
4.844781561408464e-10,0.861833103210716,4.844781561408464e-10,-0.04315295566936282
4.884044345196889e-10,0.8618801931259737,4.884044345196889e-10,-0.04319402783912839
4.962569912773739e-10,0.8619866166758307,4.962569912773739e-10,-0.04329078707375757
5.020065187903244e-10,0.8620529254469401,5.020065187903244e-10,-0.04335489937124037
5.062963589189487e-10,0.8620966055374687,5.062963589189487e-10,-0.04339564672159985
5.10588505805912e-10,0.8621462663698242,5.10588505805912e-10,-0.04344262071775792
5.133724912421298e-10,0.8621821188329603,5.133724912421298e-10,-0.04347529352679969
5.162127424181723e-10,0.862220480257699,5.162127424181723e-10,-0.04351109677252347
5.188631113821229e-10,0.8622570093004394,5.188631113821229e-10,-0.04354660468473744
5.217369958428961e-10,0.8622946683931129,5.217369958428961e-10,-0.04358539673902831
5.259733878581357e-10,0.8623449122550336,5.259733878581357e-10,-0.04363777780590661
5.292738971877715e-10,0.8623800488711516,5.292738971877715e-10,-0.04367493006891858
5.320485638705618e-10,0.8624096875063825,5.320485638705618e-10,-0.04370361147052242
5.348261239330404e-10,0.8624405086739287,5.348261239330404e-10,-0.04373212838871084
5.378558117371778e-10,0.8624770718659689,5.378558117371778e-10,-0.04376564682328069
5.417968746828277e-10,0.8625284097717522,5.417968746828277e-10,-0.04381291615243653
5.452039711963667e-10,0.8625741192095803,5.452039711963667e-10,-0.04385575574898335
5.479910156314007e-10,0.8626099588337474,5.479910156314007e-10,-0.04388993580390477
5.50782286128246e-10,0.862643279427814,5.50782286128246e-10,-0.04392175107591727
5.540126662074022e-10,0.862679101875926,5.540126662074022e-10,-0.04395523193556845
5.575290799837974e-10,0.8627163667155745,5.575290799837974e-10,-0.04398776896656036
5.609610381941629e-10,0.8627534375225031,5.609610381941629e-10,-0.04401818416561411
5.638981002973521e-10,0.8627865652955902,5.638981002973521e-10,-0.04404480150500207
5.667439273339421e-10,0.8628194962865526,5.667439273339421e-10,-0.04407180274824849
5.697767044663024e-10,0.8628547140432119,5.697767044663024e-10,-0.04410144537797584
5.735000302143848e-10,0.8628957196793328,5.735000302143848e-10,-0.04413710002958703
5.799505443823806e-10,0.8629567043674309,5.799505443823806e-10,-0.04419111640221483
5.846550343719836e-10,0.8629965585267976,5.846550343719836e-10,-0.04422521291547425
5.884840538542106e-10,0.8630291876916096,5.884840538542106e-10,-0.04425236763075029
5.921373145561154e-10,0.8630618289177061,5.921373145561154e-10,-0.04428022232119214
5.952464425690682e-10,0.8630895920423882,5.952464425690682e-10,-0.04430552562189343
5.984370343016784e-10,0.8631167862682908,5.984370343016784e-10,-0.04433086998961369
6.019229460929521e-10,0.863144654450443,6.019229460929521e-10,-0.04435676690659562
6.066996755312463e-10,0.8631812724293241,6.066996755312463e-10,-0.04438858252742554
6.109537476623204e-10,0.8632143339131924,6.109537476623204e-10,-0.04441442802116576
6.139902154414837e-10,0.8632392032465283,6.139902154414837e-10,-0.04443283321249132
6.167817640339963e-10,0.8632622282749947,6.167817640339963e-10,-0.04445064730122802
6.195880187426167e-10,0.8632849501782038,6.195880187426167e-10,-0.04446853047895588
6.230964252829667e-10,0.8633118632788722,6.230964252829667e-10,-0.04449018084916366
6.275168432045348e-10,0.8633427833827715,6.275168432045348e-10,-0.04451462396817311
6.3087844633295e-10,0.8633642402302448,6.3087844633295e-10,-0.04453077563482388
6.338438013583027e-10,0.8633822146781683,6.338438013583027e-10,-0.04454297066382579
6.369994232030648e-10,0.8634008320798248,6.369994232030648e-10,-0.04455481909194233
6.410204848974019e-10,0.8634235786411419,6.410204848974019e-10,-0.04456948153185517
6.459979527896665e-10,0.8634472211520036,6.459979527896665e-10,-0.04458645278567304
6.498984631871236e-10,0.863460486564706,6.498984631871236e-10,-0.04459751384652422
6.539664388297788e-10,0.8634687169262725,6.539664388297788e-10,-0.04460464660365653
6.59800480149432e-10,0.8634762653352104,6.59800480149432e-10,-0.04460971031774119
6.652767889609124e-10,0.8634818698142132,6.652767889609124e-10,-0.04461237140712307
6.703528461697844e-10,0.8634842277405753,6.703528461697844e-10,-0.04461329818270906
6.772123439114929e-10,0.8634789800676699,6.772123439114929e-10,-0.04460859983439065
6.837810350768296e-10,0.8634686536081788,6.837810350768296e-10,-0.04459603939228217
6.898315851323435e-10,0.8634607568915004,6.898315851323435e-10,-0.04458308437283878
6.94415072836143e-10,0.8634548688445247,6.94415072836143e-10,-0.04457450154656217
6.993671622076496e-10,0.8634440806647052,6.993671622076496e-10,-0.04456306447581259
7.033133757715254e-10,0.8634319009022563,7.033133757715254e-10,-0.04455101864756249
7.073965129899252e-10,0.8634166164526281,7.073965129899252e-10,-0.04453537995139544
7.114942085808981e-10,0.8634010088741539,7.114942085808981e-10,-0.04451835395736634
7.155695529472702e-10,0.8633852519416561,7.155695529472702e-10,-0.04450165528824301
7.190782741238599e-10,0.8633703999443622,7.190782741238599e-10,-0.0444873071412141
7.22639864546581e-10,0.8633524806676943,7.22639864546581e-10,-0.04447161504526063
7.269553877640315e-10,0.8633266133987689,7.269553877640315e-10,-0.04444969195794172
7.337269936454014e-10,0.8632799059463518,7.337269936454014e-10,-0.0444074778310654
7.384939672318253e-10,0.8632477296602169,7.384939672318253e-10,-0.04437628412779444
7.427113052974681e-10,0.8632204018375088,7.427113052974681e-10,-0.04434927816054179
7.474104077949744e-10,0.863189706765654,7.474104077949744e-10,-0.04432018031446751
7.527619616461459e-10,0.8631525279949407,7.527619616461459e-10,-0.04428572517367939
7.590811242244449e-10,0.8631090355283564,7.590811242244449e-10,-0.0442435644496231
7.637947944947696e-10,0.8630800528708775,7.637947944947696e-10,-0.04421361181171317
7.685664438221064e-10,0.863053900034075,7.685664438221064e-10,-0.04418681399465037
7.731989508483503e-10,0.8630294465115319,7.731989508483503e-10,-0.04416300870420661
7.786244277091744e-10,0.8629995612067225,7.786244277091744e-10,-0.04413566945334763
7.832842865455071e-10,0.8629736915196459,7.832842865455071e-10,-0.04411176022256517
7.877796190728298e-10,0.8629502582949284,7.877796190728298e-10,-0.04408891729688985
7.925371233966522e-10,0.8629274438916487,7.925371233966522e-10,-0.04406684480952554
7.970153627341909e-10,0.8629062934569601,7.970153627341909e-10,-0.04404706618291625
8.018963420951463e-10,0.862882338498442,8.018963420951463e-10,-0.04402526558071182
8.064100844101848e-10,0.8628599252364394,8.064100844101848e-10,-0.04400396649846312
8.118624210276414e-10,0.8628346058221646,8.118624210276414e-10,-0.04397787971015237
8.187865852749054e-10,0.8628076412353471,8.187865852749054e-10,-0.04394906556518074
8.236668422291854e-10,0.8627900036441071,8.236668422291854e-10,-0.04393136724380931
8.287501484280587e-10,0.8627723171206407,8.287501484280587e-10,-0.04391455198770848
8.367151774231737e-10,0.8627489542286552,8.367151774231737e-10,-0.04389041724479161
8.443270047748612e-10,0.8627337536285309,8.443270047748612e-10,-0.04387540044531439
8.508278731027303e-10,0.8627207964936412,8.508278731027303e-10,-0.04386609440584005
8.565853356088338e-10,0.8627091421862825,8.565853356088338e-10,-0.04385828657550878
8.628741098006511e-10,0.8626987928672962,8.628741098006511e-10,-0.04385059581799818
8.677285068023424e-10,0.8626922349442321,8.677285068023424e-10,-0.043845830528229
8.728222779433098e-10,0.8626847229486786,8.728222779433098e-10,-0.04384097957194768
8.77960162371905e-10,0.8626754340142356,8.77960162371905e-10,-0.0438349853996702
8.848736806576399e-10,0.8626628322365757,8.848736806576399e-10,-0.04382526509188577
8.915969669604767e-10,0.8626535833502011,8.915969669604767e-10,-0.04381761106309669
8.974445789831311e-10,0.8626453071270789,8.974445789831311e-10,-0.04381240064455715
9.051619951826245e-10,0.8626316363699261,9.051619951826245e-10,-0.04380422044238952
9.16647667977955e-10,0.8626160185436602,9.16647667977955e-10,-0.04379427978729955
9.259457830617137e-10,0.8626038975999709,9.259457830617137e-10,-0.04379018868145891
9.375839783075582e-10,0.8625878437443849,9.375839783075582e-10,-0.04378139630821271
9.466481139096719e-10,0.8625809596758083,9.466481139096719e-10,-0.04377782348139642
9.565276627190036e-10,0.8625704188785479,9.565276627190036e-10,-0.04377242982024619
9.637015752246529e-10,0.8625656658790294,9.637015752246529e-10,-0.04376877803561325
9.715628237212311e-10,0.862564342427527,9.715628237212311e-10,-0.04376882677176978
