/net07 X,/net07 Y,/net7 X,/net7 Y,/net5 X,/net5 Y,/net4 X,/net4 Y
2.2973235514e-09,0.01622292745607468,2.2973235514e-09,0.9075945997934654,2.2973235514e-09,-0.02749663357063949,2.2973235514e-09,0.8679423581442354
2.2981027709e-09,0.01617962112382473,2.2981027709e-09,0.9076354389802236,2.2981027709e-09,-0.02763291224273368,2.2981027709e-09,0.8680787468420075
2.2988819903e-09,0.01613422044274202,2.2988819903e-09,0.907678027484552,2.2988819903e-09,-0.02776784382588633,2.2988819903e-09,0.8682138809606238
2.2995235595e-09,0.01609572350897025,2.2995235595e-09,0.9077139284469188,2.2995235595e-09,-0.02787800598277268,2.2995235595e-09,0.8683242788279482
2.3001651287e-09,0.01605525082994971,2.3001651287e-09,0.9077515203401519,2.3001651287e-09,-0.02798746322551518,2.3001651287e-09,0.8684340348271313
2.300806698e-09,0.01601435833988856,2.300806698e-09,0.9077892872476564,2.300806698e-09,-0.02809595657600464,2.300806698e-09,0.8685428880274563
2.3014482672e-09,0.01597214619819495,2.3014482672e-09,0.9078280561184393,2.3014482672e-09,-0.02820315827005244,2.3014482672e-09,0.8686505093076007
2.3020898364e-09,0.0159286311172722,2.3020898364e-09,0.9078678295675664,2.3020898364e-09,-0.02830879353340941,2.3020898364e-09,0.868756620336577
2.3027314056e-09,0.01588401880766148,2.3027314056e-09,0.9079084672376613,2.3027314056e-09,-0.02841262590209299,2.3027314056e-09,0.8688609771161764
2.3034256657e-09,0.01583417625510792,2.3034256657e-09,0.907953630399862,2.3034256657e-09,-0.02852267525602982,2.3034256657e-09,0.868971643136724
2.3042348873e-09,0.01577404682961271,2.3042348873e-09,0.9080078919081063,2.3042348873e-09,-0.02864804890867271,2.3042348873e-09,0.8690977972127171
2.3045367153e-09,0.01575093624153096,2.3045367153e-09,0.9080286932319992,2.3045367153e-09,-0.02869388864831906,2.3045367153e-09,0.8691439485583384
2.3049070652e-09,0.0157220901426714,2.3049070652e-09,0.9080546373751062,2.3049070652e-09,-0.02874979397638299,2.3049070652e-09,0.8692002464451618
2.3056477649e-09,0.01566241854515208,2.3056477649e-09,0.9081081733618321,2.3056477649e-09,-0.02885978800407031,2.3056477649e-09,0.8693110701838597
2.3071291644e-09,0.01553292105581864,2.3071291644e-09,0.9082243044937641,2.3071291644e-09,-0.02907085027970534,2.3071291644e-09,0.869523950085064
2.3100919634e-09,0.01521766881917411,2.3100919634e-09,0.9085088962501641,2.3100919634e-09,-0.02945083719064225,2.3100919634e-09,0.8699080056326136
2.3150919634e-09,0.01442657944396853,2.3150919634e-09,0.90924010200526,2.3150919634e-09,-0.02995786942092717,2.3150919634e-09,0.8704227305980715
2.3200919634e-09,0.01324456147836931,2.3200919634e-09,0.9103589810999876,2.3200919634e-09,-0.03028664122918197,2.3200919634e-09,0.8707593279029691
2.3250919634e-09,0.01182345313964609,2.3250919634e-09,0.9117179137398765,2.3250919634e-09,-0.0304432223005987,2.3250919634e-09,0.8709230132893749
2.3300919634e-09,0.01047579988075879,2.3300919634e-09,0.9130020736920458,2.3300919634e-09,-0.03044823031621555,2.3300919634e-09,0.8709337417445375
2.3350919634e-09,0.00940849710110655,2.3350919634e-09,0.9139994704347798,2.3350919634e-09,-0.03033263517056446,2.3350919634e-09,0.8708220919248979
2.3400919634e-09,0.008553962499226435,2.3400919634e-09,0.9147769627751104,2.3400919634e-09,-0.03013426631227346,2.3400919634e-09,0.8706257378443312
2.342928538e-09,0.008088504838572362,2.342928538e-09,0.9151977964864593,2.342928538e-09,-0.02999876351917159,2.342928538e-09,0.8704905049829947
2.3457651126e-09,0.007611954619497385,2.3457651126e-09,0.9156314634063092,2.3457651126e-09,-0.02985706230598273,2.3457651126e-09,0.8703485213571983
2.3461547223e-09,0.007546120136733331,2.3461547223e-09,0.9156916448604573,2.3461547223e-09,-0.02983718907264705,2.3461547223e-09,0.8703285622898947
2.346544332e-09,0.007481091184836594,2.346544332e-09,0.9157510950547635,2.346544332e-09,-0.02981728448538721,2.346544332e-09,0.8703085659762552
2.3473235514e-09,0.007351463442271472,2.3473235514e-09,0.9158698136489184,2.3473235514e-09,-0.02977759616050139,2.3473235514e-09,0.8702686676132696
2.3481027709e-09,0.007224057884099589,2.3481027709e-09,0.915986656148768,2.3481027709e-09,-0.02973828967969461,2.3481027709e-09,0.870229113051234
2.3488819903e-09,0.007100331162814924,2.3488819903e-09,0.916100178327686,2.3488819903e-09,-0.02969949630684117,2.3488819903e-09,0.8701900371790872
2.3495235595e-09,0.007002646065250903,2.3495235595e-09,0.9161897512862294,2.3495235595e-09,-0.02966791007686551,2.3495235595e-09,0.870158195031165
2.3501651287e-09,0.006908265116138518,2.3501651287e-09,0.916276267900528,2.3501651287e-09,-0.02963662483920691,2.3501651287e-09,0.8701266339806329
2.350806698e-09,0.006819121940521699,2.350806698e-09,0.916357839058431,2.350806698e-09,-0.02960551880365331,2.350806698e-09,0.8700952313864789
2.3514482672e-09,0.006736255487186656,2.3514482672e-09,0.9164334104566502,2.3514482672e-09,-0.0295747485840477,2.3514482672e-09,0.8700641425972646
2.3520898364e-09,0.006660071136857944,2.3520898364e-09,0.9165025782108649,2.3520898364e-09,-0.0295444683414242,2.3520898364e-09,0.8700335213476158
2.3527314056e-09,0.006589841574742749,2.3527314056e-09,0.9165660694122644,2.3527314056e-09,-0.02951476465408796,2.3527314056e-09,0.8700034560565241
2.3534256657e-09,0.006524332920373268,2.3534256657e-09,0.9166245912939196,2.3534256657e-09,-0.02948324666899152,2.3534256657e-09,0.8699715268470155
2.3542348873e-09,0.006460241088049911,2.3542348873e-09,0.9166809087902923,2.3542348873e-09,-0.02944744523072798,2.3542348873e-09,0.8699352268038726
2.3545367153e-09,0.006440209162231961,2.3545367153e-09,0.9166981509702047,2.3545367153e-09,-0.02943440188063309,2.3545367153e-09,0.8699219918670938
2.3549070652e-09,0.006418133892311296,2.3549070652e-09,0.9167168807235447,2.3549070652e-09,-0.02941852202424371,2.3549070652e-09,0.8699058744166913
2.3556477649e-09,0.006385924462664032,2.3556477649e-09,0.9167426183010005,2.3556477649e-09,-0.02938745078692271,2.3556477649e-09,0.8698743142657415
2.3571291644e-09,0.006363158713471723,2.3571291644e-09,0.9167532790843407,2.3571291644e-09,-0.02932819520302629,2.3571291644e-09,0.8698140226404137
2.3600919634e-09,0.006490324749903778,2.3600919634e-09,0.9166045215052202,2.3600919634e-09,-0.02922221755538058,2.3600919634e-09,0.8697058083887141
2.3650919634e-09,0.007140176213310787,2.3650919634e-09,0.9159215000370976,2.3650919634e-09,-0.02908496875174372,2.3650919634e-09,0.8695644884364714
2.3700919634e-09,0.008011719505343736,2.3700919634e-09,0.9150157951552733,2.3700919634e-09,-0.02900200863945106,2.3700919634e-09,0.8694773302456112
2.3750919634e-09,0.008767513313867117,2.3750919634e-09,0.9142265556562763,2.3750919634e-09,-0.02897229964119276,2.3750919634e-09,0.8694435150461636
2.3800919634e-09,0.009381222493447366,2.3800919634e-09,0.9135896883471061,2.3800919634e-09,-0.0289897096567066,2.3800919634e-09,0.8694570829938596
2.3850919634e-09,0.01005856162198792,2.3850919634e-09,0.9129103205381632,2.3850919634e-09,-0.02904397506543246,2.3850919634e-09,0.8695079740048405
2.3900919634e-09,0.01087462369938972,2.3900919634e-09,0.9121174196056542,2.3900919634e-09,-0.02912303898216313,2.3900919634e-09,0.8695842969864599
2.392928538e-09,0.01131921381066454,2.392928538e-09,0.9116954935085397,2.392928538e-09,-0.02917398000856757,2.392928538e-09,0.8696339885316612
2.3957651126e-09,0.011663986553382,2.3957651126e-09,0.9113779708402542,2.3957651126e-09,-0.02922696753348391,2.3957651126e-09,0.8696859793263155
2.3961547223e-09,0.01169997647464831,2.3961547223e-09,0.9113459736973207,2.3961547223e-09,-0.02923430502664169,2.3961547223e-09,0.869693198809908
2.396544332e-09,0.01173404587004369,2.396544332e-09,0.9113159202684754,2.396544332e-09,-0.02924161592733051,2.396544332e-09,0.8697003956318914
2.3973235514e-09,0.01179042278758355,2.3973235514e-09,0.9112677010490005,2.3973235514e-09,-0.02925612557584871,2.3973235514e-09,0.8697146953138769
2.3981027709e-09,0.01183312163049476,2.3981027709e-09,0.9112332856219157,2.3981027709e-09,-0.02927061568137083,2.3981027709e-09,0.8697289983900987
2.3988819903e-09,0.01186302899040744,2.3988819903e-09,0.9112117542064596,2.3988819903e-09,-0.02928509494861062,2.3988819903e-09,0.8697433096063638
2.3995235595e-09,0.01187849714514024,2.3995235595e-09,0.9112032277819715,2.3995235595e-09,-0.02929694889452099,2.3995235595e-09,0.869755036863892
2.4001651287e-09,0.01188346288097397,2.4001651287e-09,0.9112052575106687,2.4001651287e-09,-0.02930862099695956,2.4001651287e-09,0.8697665898263989
2.400806698e-09,0.01188073700016314,2.400806698e-09,0.9112149904420244,2.400806698e-09,-0.02932011943289968,2.400806698e-09,0.8697779774601138
2.4014482672e-09,0.01186880821204071,2.4014482672e-09,0.911233943109153,2.4014482672e-09,-0.02933141076338866,2.4014482672e-09,0.8697891700828511
2.4020898364e-09,0.01184836839757053,2.4020898364e-09,0.9112614267621497,2.4020898364e-09,-0.02934250968979807,2.4020898364e-09,0.8698001842312251
2.4027314056e-09,0.0118202925476061,2.4027314056e-09,0.9112965690238378,2.4027314056e-09,-0.0293535136796204,2.4027314056e-09,0.8698111174593097
2.4034256657e-09,0.01178220037519707,2.4034256657e-09,0.9113423327521242,2.4034256657e-09,-0.02936535316120083,2.4034256657e-09,0.8698228970174078
2.4042348873e-09,0.01172871877914612,2.4042348873e-09,0.9114047929128815,2.4042348873e-09,-0.02937896133737351,2.4042348873e-09,0.8698364540653201
2.4045367153e-09,0.01170621097719851,2.4045367153e-09,0.9114306628086832,2.4045367153e-09,-0.02938394437125779,2.4045367153e-09,0.8698414226584852
