/net07 X,/net07 Y,/net7 X,/net7 Y,/net5 X,/net5 Y,/net4 X,/net4 Y
5.4285278999e-09,0.9364794418808022,5.4285278999e-09,-0.0002356660248075477,5.4285278999e-09,0.8808422958248978,5.4285278999e-09,-0.03891669477715352
5.4382963077e-09,0.9364152471074336,5.4382963077e-09,9.141200118093997e-06,5.4382963077e-09,0.8808385787986737,5.4382963077e-09,-0.03825605126032547
5.4522539313e-09,0.9254563800108526,5.4522539313e-09,0.003710423715050196,5.4522539313e-09,0.878173230721169,5.4522539313e-09,-0.03485322319428007
5.4628265755e-09,0.9154281069992212,5.4628265755e-09,0.006542450453866734,5.4628265755e-09,0.8745103292269648,5.4628265755e-09,-0.0308952712437594
5.4711852353e-09,0.9106510480421331,5.4711852353e-09,0.00714418340185705,5.4711852353e-09,0.8715842268997724,5.4711852353e-09,-0.02790597624075412
5.4794505463e-09,0.9112155350701568,5.4794505463e-09,0.005783926206830589,5.4794505463e-09,0.8697952610076163,5.4794505463e-09,-0.02617064016284318
5.4882639553e-09,0.9174999741414127,5.4882639553e-09,0.002678072597556441,5.4882639553e-09,0.8704847914129797,5.4882639553e-09,-0.02698873226005037
5.4967032177e-09,0.9272784618765032,5.4967032177e-09,-0.0009745742466041763,5.4967032177e-09,0.8743341219675186,5.4967032177e-09,-0.03097824809783356
5.5069688788e-09,0.940845259291792,5.5069688788e-09,-0.005157646658917485,5.5069688788e-09,0.8819350849252942,5.5069688788e-09,-0.03866631611700061
5.516415684e-09,0.9510065670436999,5.516415684e-09,-0.007437316310644571,5.516415684e-09,0.8890263582996816,5.516415684e-09,-0.04564308537917268
5.523511763e-09,0.95539968645609,5.523511763e-09,-0.007913911036975833,5.523511763e-09,0.892625108473874,5.523511763e-09,-0.04900188158032333
5.5302089501e-09,0.9562926646571633,5.5302089501e-09,-0.00754691536940668,5.5302089501e-09,0.8934127752366771,5.5302089501e-09,-0.04944573714091011
5.5371817738e-09,0.9538052879634288,5.5371817738e-09,-0.006467081786050553,5.5371817738e-09,0.8908710907416669,5.5371817738e-09,-0.04644823895879996
5.5457650446e-09,0.9465877141724603,5.5457650446e-09,-0.004194984753896846,5.5457650446e-09,0.8838128209826583,5.5457650446e-09,-0.03878033804993392
5.5521282912e-09,0.9389694029597018,5.5521282912e-09,-0.002047585989328854,5.5521282912e-09,0.8773243432067944,5.5521282912e-09,-0.03189422180326825
5.5581672528e-09,0.9310537952750852,5.5581672528e-09,0.000212200936242929,5.5581672528e-09,0.871512022523417,5.5581672528e-09,-0.02581249678462016
5.56421738e-09,0.9233332163637452,5.56421738e-09,0.002432747693221403,5.56421738e-09,0.8669903895724203,5.56421738e-09,-0.02115802920946485
